,age,descanton,firstclass,income,luggage,male,oricanton,purpose,seasonalticket,seats,tickettype,whopaid
1067,1,0,0,0,1,1,0,0,0,1,0,1
1068,1,0,0,0,1,1,0,0,0,0,1,1
1069,1,0,0,0,1,0,1,1,1,0,0,0
1070,1,0,0,0,1,0,1,1,0,1,0,0
1071,1,0,0,0,1,0,1,1,0,0,1,0
1072,1,0,0,0,1,0,1,1,0,0,0,1
1073,1,0,0,0,1,0,1,0,1,1,0,0
1074,1,0,0,0,1,0,1,0,1,0,1,0
1075,1,0,0,0,1,0,1,0,1,0,0,1
1076,1,0,0,0,1,0,1,0,0,1,1,0
1077,1,0,0,0,1,0,1,0,0,1,0,1
1078,1,0,0,0,1,0,1,0,0,0,1,1
1079,1,0,0,0,1,0,0,1,1,1,0,0
1080,1,0,0,0,1,0,0,1,1,0,1,0
1081,1,0,0,0,1,0,0,1,1,0,0,1
1082,1,0,0,0,1,0,0,1,0,1,1,0
1083,1,0,0,0,1,0,0,1,0,1,0,1
1084,1,0,0,0,1,0,0,1,0,0,1,1
1085,1,0,0,0,1,0,0,0,1,1,1,0
1086,1,0,0,0,1,0,0,0,1,1,0,1
1087,1,0,0,0,1,0,0,0,1,0,1,1
1088,1,0,0,0,1,0,0,0,0,1,1,1
1089,1,0,0,0,0,1,1,1,1,0,0,0
1090,1,0,0,0,0,1,1,1,0,1,0,0
1091,1,0,0,0,0,1,1,1,0,0,1,0
1092,1,0,0,0,0,1,1,1,0,0,0,1
1093,1,0,0,0,0,1,1,0,1,1,0,0
1094,1,0,0,0,0,1,1,0,1,0,1,0
1095,1,0,0,0,0,1,1,0,1,0,0,1
1096,1,0,0,0,0,1,1,0,0,1,1,0
1097,1,0,0,0,0,1,1,0,0,1,0,1
1098,1,0,0,0,0,1,1,0,0,0,1,1
1099,1,0,0,0,0,1,0,1,1,1,0,0
1100,1,0,0,0,0,1,0,1,1,0,1,0
1101,1,0,0,0,0,1,0,1,1,0,0,1
1102,1,0,0,0,0,1,0,1,0,1,1,0
1103,1,0,0,0,0,1,0,1,0,1,0,1
1104,1,0,0,0,0,1,0,1,0,0,1,1
1105,1,0,0,0,0,1,0,0,1,1,1,0
1106,1,0,0,0,0,1,0,0,1,1,0,1
1107,1,0,0,0,0,1,0,0,1,0,1,1
1108,1,0,0,0,0,1,0,0,0,1,1,1
1109,1,0,0,0,0,0,1,1,1,1,0,0
1110,1,0,0,0,0,0,1,1,1,0,1,0
1111,1,0,0,0,0,0,1,1,1,0,0,1
1112,1,0,0,0,0,0,1,1,0,1,1,0
1113,1,0,0,0,0,0,1,1,0,1,0,1
1114,1,0,0,0,0,0,1,1,0,0,1,1
1115,1,0,0,0,0,0,1,0,1,1,1,0
1116,1,0,0,0,0,0,1,0,1,1,0,1
1117,1,0,0,0,0,0,1,0,1,0,1,1
1118,1,0,0,0,0,0,1,0,0,1,1,1
1119,1,0,0,0,0,0,0,1,1,1,1,0
1120,1,0,0,0,0,0,0,1,1,1,0,1
1121,1,0,0,0,0,0,0,1,1,0,1,1
1122,1,0,0,0,0,0,0,1,0,1,1,1
1123,1,0,0,0,0,0,0,0,1,1,1,1
1124,0,1,1,1,1,1,0,0,0,0,0,0
1125,0,1,1,1,1,0,1,0,0,0,0,0
1126,0,1,1,1,1,0,0,1,0,0,0,0
1127,0,1,1,1,1,0,0,0,1,0,0,0
1128,0,1,1,1,1,0,0,0,0,1,0,0
1129,0,1,1,1,1,0,0,0,0,0,1,0
1130,0,1,1,1,1,0,0,0,0,0,0,1
1131,0,1,1,1,0,1,1,0,0,0,0,0
1132,0,1,1,1,0,1,0,1,0,0,0,0
1133,0,1,1,1,0,1,0,0,1,0,0,0
1134,0,1,1,1,0,1,0,0,0,1,0,0
1135,0,1,1,1,0,1,0,0,0,0,1,0
1136,0,1,1,1,0,1,0,0,0,0,0,1
1137,0,1,1,1,0,0,1,1,0,0,0,0
1138,0,1,1,1,0,0,1,0,1,0,0,0
1139,0,1,1,1,0,0,1,0,0,1,0,0
1140,0,1,1,1,0,0,1,0,0,0,1,0
1141,0,1,1,1,0,0,1,0,0,0,0,1
1142,0,1,1,1,0,0,0,1,1,0,0,0
1143,0,1,1,1,0,0,0,1,0,1,0,0
1144,0,1,1,1,0,0,0,1,0,0,1,0
1145,0,1,1,1,0,0,0,1,0,0,0,1
1146,0,1,1,1,0,0,0,0,1,1,0,0
1147,0,1,1,1,0,0,0,0,1,0,1,0
1148,0,1,1,1,0,0,0,0,1,0,0,1
1149,0,1,1,1,0,0,0,0,0,1,1,0
1150,0,1,1,1,0,0,0,0,0,1,0,1
1151,0,1,1,1,0,0,0,0,0,0,1,1
1152,0,1,1,0,1,1,1,0,0,0,0,0
1153,0,1,1,0,1,1,0,1,0,0,0,0
1154,0,1,1,0,1,1,0,0,1,0,0,0
1155,0,1,1,0,1,1,0,0,0,1,0,0
1156,0,1,1,0,1,1,0,0,0,0,1,0
1157,0,1,1,0,1,1,0,0,0,0,0,1
1158,0,1,1,0,1,0,1,1,0,0,0,0
1159,0,1,1,0,1,0,1,0,1,0,0,0
1160,0,1,1,0,1,0,1,0,0,1,0,0
1161,0,1,1,0,1,0,1,0,0,0,1,0
1162,0,1,1,0,1,0,1,0,0,0,0,1
1163,0,1,1,0,1,0,0,1,1,0,0,0
1164,0,1,1,0,1,0,0,1,0,1,0,0
1165,0,1,1,0,1,0,0,1,0,0,1,0
1166,0,1,1,0,1,0,0,1,0,0,0,1
1167,0,1,1,0,1,0,0,0,1,1,0,0
1168,0,1,1,0,1,0,0,0,1,0,1,0
1169,0,1,1,0,1,0,0,0,1,0,0,1
1170,0,1,1,0,1,0,0,0,0,1,1,0
1171,0,1,1,0,1,0,0,0,0,1,0,1
1172,0,1,1,0,1,0,0,0,0,0,1,1
1173,0,1,1,0,0,1,1,1,0,0,0,0
1174,0,1,1,0,0,1,1,0,1,0,0,0
1175,0,1,1,0,0,1,1,0,0,1,0,0
1176,0,1,1,0,0,1,1,0,0,0,1,0
1177,0,1,1,0,0,1,1,0,0,0,0,1
1178,0,1,1,0,0,1,0,1,1,0,0,0
1179,0,1,1,0,0,1,0,1,0,1,0,0
1180,0,1,1,0,0,1,0,1,0,0,1,0
1181,0,1,1,0,0,1,0,1,0,0,0,1
1182,0,1,1,0,0,1,0,0,1,1,0,0
1183,0,1,1,0,0,1,0,0,1,0,1,0
1184,0,1,1,0,0,1,0,0,1,0,0,1
1185,0,1,1,0,0,1,0,0,0,1,1,0
1186,0,1,1,0,0,1,0,0,0,1,0,1
1187,0,1,1,0,0,1,0,0,0,0,1,1
1188,0,1,1,0,0,0,1,1,1,0,0,0
1189,0,1,1,0,0,0,1,1,0,1,0,0
1190,0,1,1,0,0,0,1,1,0,0,1,0
1191,0,1,1,0,0,0,1,1,0,0,0,1
1192,0,1,1,0,0,0,1,0,1,1,0,0
1193,0,1,1,0,0,0,1,0,1,0,1,0
1194,0,1,1,0,0,0,1,0,1,0,0,1
1195,0,1,1,0,0,0,1,0,0,1,1,0
1196,0,1,1,0,0,0,1,0,0,1,0,1
1197,0,1,1,0,0,0,1,0,0,0,1,1
1198,0,1,1,0,0,0,0,1,1,1,0,0
1199,0,1,1,0,0,0,0,1,1,0,1,0
1200,0,1,1,0,0,0,0,1,1,0,0,1
1201,0,1,1,0,0,0,0,1,0,1,1,0
1202,0,1,1,0,0,0,0,1,0,1,0,1
1203,0,1,1,0,0,0,0,1,0,0,1,1
1204,0,1,1,0,0,0,0,0,1,1,1,0
1205,0,1,1,0,0,0,0,0,1,1,0,1
1206,0,1,1,0,0,0,0,0,1,0,1,1
1207,0,1,1,0,0,0,0,0,0,1,1,1
1208,0,1,0,1,1,1,1,0,0,0,0,0
1209,0,1,0,1,1,1,0,1,0,0,0,0
1210,0,1,0,1,1,1,0,0,1,0,0,0
1211,0,1,0,1,1,1,0,0,0,1,0,0
1212,0,1,0,1,1,1,0,0,0,0,1,0
1213,0,1,0,1,1,1,0,0,0,0,0,1
1214,0,1,0,1,1,0,1,1,0,0,0,0
1215,0,1,0,1,1,0,1,0,1,0,0,0
1216,0,1,0,1,1,0,1,0,0,1,0,0
1217,0,1,0,1,1,0,1,0,0,0,1,0
1218,0,1,0,1,1,0,1,0,0,0,0,1
1219,0,1,0,1,1,0,0,1,1,0,0,0
1220,0,1,0,1,1,0,0,1,0,1,0,0
1221,0,1,0,1,1,0,0,1,0,0,1,0
1222,0,1,0,1,1,0,0,1,0,0,0,1
1223,0,1,0,1,1,0,0,0,1,1,0,0
1224,0,1,0,1,1,0,0,0,1,0,1,0
1225,0,1,0,1,1,0,0,0,1,0,0,1
1226,0,1,0,1,1,0,0,0,0,1,1,0
1227,0,1,0,1,1,0,0,0,0,1,0,1
1228,0,1,0,1,1,0,0,0,0,0,1,1
1229,0,1,0,1,0,1,1,1,0,0,0,0
1230,0,1,0,1,0,1,1,0,1,0,0,0
1231,0,1,0,1,0,1,1,0,0,1,0,0
1232,0,1,0,1,0,1,1,0,0,0,1,0
1233,0,1,0,1,0,1,1,0,0,0,0,1
1234,0,1,0,1,0,1,0,1,1,0,0,0
1235,0,1,0,1,0,1,0,1,0,1,0,0
1236,0,1,0,1,0,1,0,1,0,0,1,0
1237,0,1,0,1,0,1,0,1,0,0,0,1
1238,0,1,0,1,0,1,0,0,1,1,0,0
1239,0,1,0,1,0,1,0,0,1,0,1,0
1240,0,1,0,1,0,1,0,0,1,0,0,1
1241,0,1,0,1,0,1,0,0,0,1,1,0
1242,0,1,0,1,0,1,0,0,0,1,0,1
1243,0,1,0,1,0,1,0,0,0,0,1,1
1244,0,1,0,1,0,0,1,1,1,0,0,0
1245,0,1,0,1,0,0,1,1,0,1,0,0
1246,0,1,0,1,0,0,1,1,0,0,1,0
1247,0,1,0,1,0,0,1,1,0,0,0,1
1248,0,1,0,1,0,0,1,0,1,1,0,0
1249,0,1,0,1,0,0,1,0,1,0,1,0
1250,0,1,0,1,0,0,1,0,1,0,0,1
1251,0,1,0,1,0,0,1,0,0,1,1,0
1252,0,1,0,1,0,0,1,0,0,1,0,1
1253,0,1,0,1,0,0,1,0,0,0,1,1
1254,0,1,0,1,0,0,0,1,1,1,0,0
1255,0,1,0,1,0,0,0,1,1,0,1,0
1256,0,1,0,1,0,0,0,1,1,0,0,1
1257,0,1,0,1,0,0,0,1,0,1,1,0
1258,0,1,0,1,0,0,0,1,0,1,0,1
1259,0,1,0,1,0,0,0,1,0,0,1,1
1260,0,1,0,1,0,0,0,0,1,1,1,0
1261,0,1,0,1,0,0,0,0,1,1,0,1
1262,0,1,0,1,0,0,0,0,1,0,1,1
1263,0,1,0,1,0,0,0,0,0,1,1,1
1264,0,1,0,0,1,1,1,1,0,0,0,0
1265,0,1,0,0,1,1,1,0,1,0,0,0
1266,0,1,0,0,1,1,1,0,0,1,0,0
1267,0,1,0,0,1,1,1,0,0,0,1,0
1268,0,1,0,0,1,1,1,0,0,0,0,1
1269,0,1,0,0,1,1,0,1,1,0,0,0
1270,0,1,0,0,1,1,0,1,0,1,0,0
1271,0,1,0,0,1,1,0,1,0,0,1,0
1272,0,1,0,0,1,1,0,1,0,0,0,1
1273,0,1,0,0,1,1,0,0,1,1,0,0
1274,0,1,0,0,1,1,0,0,1,0,1,0
1275,0,1,0,0,1,1,0,0,1,0,0,1
1276,0,1,0,0,1,1,0,0,0,1,1,0
1277,0,1,0,0,1,1,0,0,0,1,0,1
1278,0,1,0,0,1,1,0,0,0,0,1,1
1279,0,1,0,0,1,0,1,1,1,0,0,0
1280,0,1,0,0,1,0,1,1,0,1,0,0
1281,0,1,0,0,1,0,1,1,0,0,1,0
1282,0,1,0,0,1,0,1,1,0,0,0,1
1283,0,1,0,0,1,0,1,0,1,1,0,0
1284,0,1,0,0,1,0,1,0,1,0,1,0
1285,0,1,0,0,1,0,1,0,1,0,0,1
1286,0,1,0,0,1,0,1,0,0,1,1,0
1287,0,1,0,0,1,0,1,0,0,1,0,1
1288,0,1,0,0,1,0,1,0,0,0,1,1
1289,0,1,0,0,1,0,0,1,1,1,0,0
1290,0,1,0,0,1,0,0,1,1,0,1,0
1291,0,1,0,0,1,0,0,1,1,0,0,1
1292,0,1,0,0,1,0,0,1,0,1,1,0
1293,0,1,0,0,1,0,0,1,0,1,0,1
1294,0,1,0,0,1,0,0,1,0,0,1,1
1295,0,1,0,0,1,0,0,0,1,1,1,0
1296,0,1,0,0,1,0,0,0,1,1,0,1
1297,0,1,0,0,1,0,0,0,1,0,1,1
1298,0,1,0,0,1,0,0,0,0,1,1,1
1299,0,1,0,0,0,1,1,1,1,0,0,0
1300,0,1,0,0,0,1,1,1,0,1,0,0
1301,0,1,0,0,0,1,1,1,0,0,1,0
1302,0,1,0,0,0,1,1,1,0,0,0,1
1303,0,1,0,0,0,1,1,0,1,1,0,0
1304,0,1,0,0,0,1,1,0,1,0,1,0
1305,0,1,0,0,0,1,1,0,1,0,0,1
1306,0,1,0,0,0,1,1,0,0,1,1,0
1307,0,1,0,0,0,1,1,0,0,1,0,1
1308,0,1,0,0,0,1,1,0,0,0,1,1
1309,0,1,0,0,0,1,0,1,1,1,0,0
1310,0,1,0,0,0,1,0,1,1,0,1,0
1311,0,1,0,0,0,1,0,1,1,0,0,1
1312,0,1,0,0,0,1,0,1,0,1,1,0
1313,0,1,0,0,0,1,0,1,0,1,0,1
1314,0,1,0,0,0,1,0,1,0,0,1,1
1315,0,1,0,0,0,1,0,0,1,1,1,0
1316,0,1,0,0,0,1,0,0,1,1,0,1
1317,0,1,0,0,0,1,0,0,1,0,1,1
1318,0,1,0,0,0,1,0,0,0,1,1,1
1319,0,1,0,0,0,0,1,1,1,1,0,0
1320,0,1,0,0,0,0,1,1,1,0,1,0
1321,0,1,0,0,0,0,1,1,1,0,0,1
1322,0,1,0,0,0,0,1,1,0,1,1,0
1323,0,1,0,0,0,0,1,1,0,1,0,1
1324,0,1,0,0,0,0,1,1,0,0,1,1
1325,0,1,0,0,0,0,1,0,1,1,1,0
1326,0,1,0,0,0,0,1,0,1,1,0,1
1327,0,1,0,0,0,0,1,0,1,0,1,1
1328,0,1,0,0,0,0,1,0,0,1,1,1
1329,0,1,0,0,0,0,0,1,1,1,1,0
1330,0,1,0,0,0,0,0,1,1,1,0,1
1331,0,1,0,0,0,0,0,1,1,0,1,1
1332,0,1,0,0,0,0,0,1,0,1,1,1
1333,0,1,0,0,0,0,0,0,1,1,1,1
1334,0,0,1,1,1,1,1,0,0,0,0,0
1335,0,0,1,1,1,1,0,1,0,0,0,0
1336,0,0,1,1,1,1,0,0,1,0,0,0
1337,0,0,1,1,1,1,0,0,0,1,0,0
1338,0,0,1,1,1,1,0,0,0,0,1,0
1339,0,0,1,1,1,1,0,0,0,0,0,1
1340,0,0,1,1,1,0,1,1,0,0,0,0
1341,0,0,1,1,1,0,1,0,1,0,0,0
1342,0,0,1,1,1,0,1,0,0,1,0,0
1343,0,0,1,1,1,0,1,0,0,0,1,0
1344,0,0,1,1,1,0,1,0,0,0,0,1
1345,0,0,1,1,1,0,0,1,1,0,0,0
1346,0,0,1,1,1,0,0,1,0,1,0,0
1347,0,0,1,1,1,0,0,1,0,0,1,0
1348,0,0,1,1,1,0,0,1,0,0,0,1
1349,0,0,1,1,1,0,0,0,1,1,0,0
1350,0,0,1,1,1,0,0,0,1,0,1,0
1351,0,0,1,1,1,0,0,0,1,0,0,1
1352,0,0,1,1,1,0,0,0,0,1,1,0
1353,0,0,1,1,1,0,0,0,0,1,0,1
1354,0,0,1,1,1,0,0,0,0,0,1,1
1355,0,0,1,1,0,1,1,1,0,0,0,0
1356,0,0,1,1,0,1,1,0,1,0,0,0
1357,0,0,1,1,0,1,1,0,0,1,0,0
1358,0,0,1,1,0,1,1,0,0,0,1,0
1359,0,0,1,1,0,1,1,0,0,0,0,1
1360,0,0,1,1,0,1,0,1,1,0,0,0
1361,0,0,1,1,0,1,0,1,0,1,0,0
1362,0,0,1,1,0,1,0,1,0,0,1,0
1363,0,0,1,1,0,1,0,1,0,0,0,1
1364,0,0,1,1,0,1,0,0,1,1,0,0
1365,0,0,1,1,0,1,0,0,1,0,1,0
1366,0,0,1,1,0,1,0,0,1,0,0,1
1367,0,0,1,1,0,1,0,0,0,1,1,0
1368,0,0,1,1,0,1,0,0,0,1,0,1
1369,0,0,1,1,0,1,0,0,0,0,1,1
1370,0,0,1,1,0,0,1,1,1,0,0,0
1371,0,0,1,1,0,0,1,1,0,1,0,0
1372,0,0,1,1,0,0,1,1,0,0,1,0
1373,0,0,1,1,0,0,1,1,0,0,0,1
1374,0,0,1,1,0,0,1,0,1,1,0,0
1375,0,0,1,1,0,0,1,0,1,0,1,0
1376,0,0,1,1,0,0,1,0,1,0,0,1
1377,0,0,1,1,0,0,1,0,0,1,1,0
1378,0,0,1,1,0,0,1,0,0,1,0,1
1379,0,0,1,1,0,0,1,0,0,0,1,1
1380,0,0,1,1,0,0,0,1,1,1,0,0
1381,0,0,1,1,0,0,0,1,1,0,1,0
1382,0,0,1,1,0,0,0,1,1,0,0,1
1383,0,0,1,1,0,0,0,1,0,1,1,0
1384,0,0,1,1,0,0,0,1,0,1,0,1
1385,0,0,1,1,0,0,0,1,0,0,1,1
1386,0,0,1,1,0,0,0,0,1,1,1,0
1387,0,0,1,1,0,0,0,0,1,1,0,1
1388,0,0,1,1,0,0,0,0,1,0,1,1
1389,0,0,1,1,0,0,0,0,0,1,1,1
1390,0,0,1,0,1,1,1,1,0,0,0,0
1391,0,0,1,0,1,1,1,0,1,0,0,0
1392,0,0,1,0,1,1,1,0,0,1,0,0
1393,0,0,1,0,1,1,1,0,0,0,1,0
1394,0,0,1,0,1,1,1,0,0,0,0,1
1395,0,0,1,0,1,1,0,1,1,0,0,0
1396,0,0,1,0,1,1,0,1,0,1,0,0
1397,0,0,1,0,1,1,0,1,0,0,1,0
1398,0,0,1,0,1,1,0,1,0,0,0,1
1399,0,0,1,0,1,1,0,0,1,1,0,0
1400,0,0,1,0,1,1,0,0,1,0,1,0
1401,0,0,1,0,1,1,0,0,1,0,0,1
1402,0,0,1,0,1,1,0,0,0,1,1,0
1403,0,0,1,0,1,1,0,0,0,1,0,1
1404,0,0,1,0,1,1,0,0,0,0,1,1
1405,0,0,1,0,1,0,1,1,1,0,0,0
1406,0,0,1,0,1,0,1,1,0,1,0,0
1407,0,0,1,0,1,0,1,1,0,0,1,0
1408,0,0,1,0,1,0,1,1,0,0,0,1
1409,0,0,1,0,1,0,1,0,1,1,0,0
1410,0,0,1,0,1,0,1,0,1,0,1,0
1411,0,0,1,0,1,0,1,0,1,0,0,1
1412,0,0,1,0,1,0,1,0,0,1,1,0
1413,0,0,1,0,1,0,1,0,0,1,0,1
1414,0,0,1,0,1,0,1,0,0,0,1,1
1415,0,0,1,0,1,0,0,1,1,1,0,0
1416,0,0,1,0,1,0,0,1,1,0,1,0
1417,0,0,1,0,1,0,0,1,1,0,0,1
1418,0,0,1,0,1,0,0,1,0,1,1,0
1419,0,0,1,0,1,0,0,1,0,1,0,1
1420,0,0,1,0,1,0,0,1,0,0,1,1
1421,0,0,1,0,1,0,0,0,1,1,1,0
1422,0,0,1,0,1,0,0,0,1,1,0,1
1423,0,0,1,0,1,0,0,0,1,0,1,1
1424,0,0,1,0,1,0,0,0,0,1,1,1
1425,0,0,1,0,0,1,1,1,1,0,0,0
1426,0,0,1,0,0,1,1,1,0,1,0,0
1427,0,0,1,0,0,1,1,1,0,0,1,0
1428,0,0,1,0,0,1,1,1,0,0,0,1
1429,0,0,1,0,0,1,1,0,1,1,0,0
1430,0,0,1,0,0,1,1,0,1,0,1,0
1431,0,0,1,0,0,1,1,0,1,0,0,1
1432,0,0,1,0,0,1,1,0,0,1,1,0
1433,0,0,1,0,0,1,1,0,0,1,0,1
1434,0,0,1,0,0,1,1,0,0,0,1,1
1435,0,0,1,0,0,1,0,1,1,1,0,0
1436,0,0,1,0,0,1,0,1,1,0,1,0
1437,0,0,1,0,0,1,0,1,1,0,0,1
1438,0,0,1,0,0,1,0,1,0,1,1,0
1439,0,0,1,0,0,1,0,1,0,1,0,1
1440,0,0,1,0,0,1,0,1,0,0,1,1
1441,0,0,1,0,0,1,0,0,1,1,1,0
1442,0,0,1,0,0,1,0,0,1,1,0,1
1443,0,0,1,0,0,1,0,0,1,0,1,1
1444,0,0,1,0,0,1,0,0,0,1,1,1
1445,0,0,1,0,0,0,1,1,1,1,0,0
1446,0,0,1,0,0,0,1,1,1,0,1,0
1447,0,0,1,0,0,0,1,1,1,0,0,1
1448,0,0,1,0,0,0,1,1,0,1,1,0
1449,0,0,1,0,0,0,1,1,0,1,0,1
1450,0,0,1,0,0,0,1,1,0,0,1,1
1451,0,0,1,0,0,0,1,0,1,1,1,0
1452,0,0,1,0,0,0,1,0,1,1,0,1
1453,0,0,1,0,0,0,1,0,1,0,1,1
1454,0,0,1,0,0,0,1,0,0,1,1,1
1455,0,0,1,0,0,0,0,1,1,1,1,0
1456,0,0,1,0,0,0,0,1,1,1,0,1
1457,0,0,1,0,0,0,0,1,1,0,1,1
1458,0,0,1,0,0,0,0,1,0,1,1,1
1459,0,0,1,0,0,0,0,0,1,1,1,1
1460,0,0,0,1,1,1,1,1,0,0,0,0
1461,0,0,0,1,1,1,1,0,1,0,0,0
1462,0,0,0,1,1,1,1,0,0,1,0,0
1463,0,0,0,1,1,1,1,0,0,0,1,0
1464,0,0,0,1,1,1,1,0,0,0,0,1
1465,0,0,0,1,1,1,0,1,1,0,0,0
1466,0,0,0,1,1,1,0,1,0,1,0,0
1467,0,0,0,1,1,1,0,1,0,0,1,0
1468,0,0,0,1,1,1,0,1,0,0,0,1
1469,0,0,0,1,1,1,0,0,1,1,0,0
1470,0,0,0,1,1,1,0,0,1,0,1,0
1471,0,0,0,1,1,1,0,0,1,0,0,1
1472,0,0,0,1,1,1,0,0,0,1,1,0
1473,0,0,0,1,1,1,0,0,0,1,0,1
1474,0,0,0,1,1,1,0,0,0,0,1,1
1475,0,0,0,1,1,0,1,1,1,0,0,0
1476,0,0,0,1,1,0,1,1,0,1,0,0
1477,0,0,0,1,1,0,1,1,0,0,1,0
1478,0,0,0,1,1,0,1,1,0,0,0,1
1479,0,0,0,1,1,0,1,0,1,1,0,0
1480,0,0,0,1,1,0,1,0,1,0,1,0
1481,0,0,0,1,1,0,1,0,1,0,0,1
1482,0,0,0,1,1,0,1,0,0,1,1,0
1483,0,0,0,1,1,0,1,0,0,1,0,1
1484,0,0,0,1,1,0,1,0,0,0,1,1
1485,0,0,0,1,1,0,0,1,1,1,0,0
1486,0,0,0,1,1,0,0,1,1,0,1,0
1487,0,0,0,1,1,0,0,1,1,0,0,1
1488,0,0,0,1,1,0,0,1,0,1,1,0
1489,0,0,0,1,1,0,0,1,0,1,0,1
1490,0,0,0,1,1,0,0,1,0,0,1,1
1491,0,0,0,1,1,0,0,0,1,1,1,0
1492,0,0,0,1,1,0,0,0,1,1,0,1
1493,0,0,0,1,1,0,0,0,1,0,1,1
1494,0,0,0,1,1,0,0,0,0,1,1,1
1495,0,0,0,1,0,1,1,1,1,0,0,0
1496,0,0,0,1,0,1,1,1,0,1,0,0
1497,0,0,0,1,0,1,1,1,0,0,1,0
1498,0,0,0,1,0,1,1,1,0,0,0,1
1499,0,0,0,1,0,1,1,0,1,1,0,0
1500,0,0,0,1,0,1,1,0,1,0,1,0
1501,0,0,0,1,0,1,1,0,1,0,0,1
1502,0,0,0,1,0,1,1,0,0,1,1,0
1503,0,0,0,1,0,1,1,0,0,1,0,1
1504,0,0,0,1,0,1,1,0,0,0,1,1
1505,0,0,0,1,0,1,0,1,1,1,0,0
1506,0,0,0,1,0,1,0,1,1,0,1,0
1507,0,0,0,1,0,1,0,1,1,0,0,1
1508,0,0,0,1,0,1,0,1,0,1,1,0
1509,0,0,0,1,0,1,0,1,0,1,0,1
1510,0,0,0,1,0,1,0,1,0,0,1,1
1511,0,0,0,1,0,1,0,0,1,1,1,0
1512,0,0,0,1,0,1,0,0,1,1,0,1
1513,0,0,0,1,0,1,0,0,1,0,1,1
1514,0,0,0,1,0,1,0,0,0,1,1,1
1515,0,0,0,1,0,0,1,1,1,1,0,0
1516,0,0,0,1,0,0,1,1,1,0,1,0
1517,0,0,0,1,0,0,1,1,1,0,0,1
1518,0,0,0,1,0,0,1,1,0,1,1,0
1519,0,0,0,1,0,0,1,1,0,1,0,1
1520,0,0,0,1,0,0,1,1,0,0,1,1
1521,0,0,0,1,0,0,1,0,1,1,1,0
1522,0,0,0,1,0,0,1,0,1,1,0,1
1523,0,0,0,1,0,0,1,0,1,0,1,1
1524,0,0,0,1,0,0,1,0,0,1,1,1
1525,0,0,0,1,0,0,0,1,1,1,1,0
1526,0,0,0,1,0,0,0,1,1,1,0,1
1527,0,0,0,1,0,0,0,1,1,0,1,1
1528,0,0,0,1,0,0,0,1,0,1,1,1
1529,0,0,0,1,0,0,0,0,1,1,1,1
1530,0,0,0,0,1,1,1,1,1,0,0,0
1531,0,0,0,0,1,1,1,1,0,1,0,0
1532,0,0,0,0,1,1,1,1,0,0,1,0
1533,0,0,0,0,1,1,1,1,0,0,0,1
1534,0,0,0,0,1,1,1,0,1,1,0,0
1535,0,0,0,0,1,1,1,0,1,0,1,0
1536,0,0,0,0,1,1,1,0,1,0,0,1
1537,0,0,0,0,1,1,1,0,0,1,1,0
1538,0,0,0,0,1,1,1,0,0,1,0,1
1539,0,0,0,0,1,1,1,0,0,0,1,1
1540,0,0,0,0,1,1,0,1,1,1,0,0
1541,0,0,0,0,1,1,0,1,1,0,1,0
1542,0,0,0,0,1,1,0,1,1,0,0,1
1543,0,0,0,0,1,1,0,1,0,1,1,0
1544,0,0,0,0,1,1,0,1,0,1,0,1
1545,0,0,0,0,1,1,0,1,0,0,1,1
1546,0,0,0,0,1,1,0,0,1,1,1,0
1547,0,0,0,0,1,1,0,0,1,1,0,1
1548,0,0,0,0,1,1,0,0,1,0,1,1
1549,0,0,0,0,1,1,0,0,0,1,1,1
1550,0,0,0,0,1,0,1,1,1,1,0,0
1551,0,0,0,0,1,0,1,1,1,0,1,0
1552,0,0,0,0,1,0,1,1,1,0,0,1
1553,0,0,0,0,1,0,1,1,0,1,1,0
1554,0,0,0,0,1,0,1,1,0,1,0,1
1555,0,0,0,0,1,0,1,1,0,0,1,1
1556,0,0,0,0,1,0,1,0,1,1,1,0
1557,0,0,0,0,1,0,1,0,1,1,0,1
1558,0,0,0,0,1,0,1,0,1,0,1,1
1559,0,0,0,0,1,0,1,0,0,1,1,1
1560,0,0,0,0,1,0,0,1,1,1,1,0
1561,0,0,0,0,1,0,0,1,1,1,0,1
1562,0,0,0,0,1,0,0,1,1,0,1,1
1563,0,0,0,0,1,0,0,1,0,1,1,1
1564,0,0,0,0,1,0,0,0,1,1,1,1
1565,0,0,0,0,0,1,1,1,1,1,0,0
1566,0,0,0,0,0,1,1,1,1,0,1,0
1567,0,0,0,0,0,1,1,1,1,0,0,1
1568,0,0,0,0,0,1,1,1,0,1,1,0
1569,0,0,0,0,0,1,1,1,0,1,0,1
1570,0,0,0,0,0,1,1,1,0,0,1,1
1571,0,0,0,0,0,1,1,0,1,1,1,0
1572,0,0,0,0,0,1,1,0,1,1,0,1
1573,0,0,0,0,0,1,1,0,1,0,1,1
1574,0,0,0,0,0,1,1,0,0,1,1,1
1575,0,0,0,0,0,1,0,1,1,1,1,0
1576,0,0,0,0,0,1,0,1,1,1,0,1
1577,0,0,0,0,0,1,0,1,1,0,1,1
1578,0,0,0,0,0,1,0,1,0,1,1,1
1579,0,0,0,0,0,1,0,0,1,1,1,1
1580,0,0,0,0,0,0,1,1,1,1,1,0
1581,0,0,0,0,0,0,1,1,1,1,0,1
1582,0,0,0,0,0,0,1,1,1,0,1,1
