pid,chid,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,CAR_TT,CAR_CO,choice,class_1,class_2,PURPOSE,FIRSTCLASS,TICKETTYPE,WHOPAID,LUGGAGE,AGE,MALE,INCOME,seasonalticket,smseats,ORIGIN,DESTINATION
609,3783,106,63,120,41,80,20,72,40,SM,0.7861456,0.21385433,business,0,twoWay,self,one,25_to_39,yes,50K_to_100K,0,0,BE,ZH
609,3784,92,63,60,41,80,10,117,65,SM,0.7861456,0.21385433,business,0,twoWay,self,one,25_to_39,yes,50K_to_100K,0,0,BE,ZH
609,3785,92,70,120,41,83,30,72,65,SM,0.7861456,0.21385433,business,0,twoWay,self,one,25_to_39,yes,50K_to_100K,0,0,BE,ZH
609,3786,85,70,60,41,83,20,117,50,SM,0.7861456,0.21385433,business,0,twoWay,self,one,25_to_39,yes,50K_to_100K,0,0,BE,ZH
609,3787,85,84,60,37,98,10,90,40,Train,0.7861456,0.21385433,business,0,twoWay,self,one,25_to_39,yes,50K_to_100K,0,0,BE,ZH
609,3788,85,70,120,34,86,20,90,65,SM,0.7861456,0.21385433,business,0,twoWay,self,one,25_to_39,yes,50K_to_100K,0,0,BE,ZH
609,3789,92,84,30,41,111,20,90,65,Train,0.7861456,0.21385433,business,0,twoWay,self,one,25_to_39,yes,50K_to_100K,0,0,BE,ZH
610,3790,143,80,30,70,90,10,100,48,Car,0.7978455,0.20215458,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,BE,ZH
610,3791,143,80,120,66,103,10,130,78,Car,0.7978455,0.20215458,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,BE,ZH
610,3792,143,72,30,63,98,20,130,60,Car,0.7978455,0.20215458,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,BE,ZH
610,3793,110,72,60,63,98,30,80,78,Car,0.7978455,0.20215458,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,BE,ZH
610,3794,121,80,30,63,91,30,130,48,Car,0.7978455,0.20215458,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,BE,ZH
610,3795,121,72,30,66,83,10,80,60,Car,0.7978455,0.20215458,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,BE,ZH
610,3796,121,96,60,63,98,20,80,48,Car,0.7978455,0.20215458,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,BE,ZH
610,3797,143,96,30,66,103,30,80,78,Car,0.7978455,0.20215458,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,BE,ZH
610,3798,121,80,60,66,103,30,100,60,Car,0.7978455,0.20215458,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,BE,ZH
611,3799,164,96,120,57,99,30,120,70,SM,0.6682323,0.3317677,business,0,twoWay,self,one,more_than_65,yes,less_than_50K_2,0,0,GE,BE
611,3800,125,72,120,62,83,30,156,56,SM,0.6682323,0.3317677,business,0,twoWay,self,one,more_than_65,yes,less_than_50K_2,0,0,GE,BE
611,3801,164,72,120,68,90,20,96,56,Car,0.6682323,0.3317677,business,0,twoWay,self,one,more_than_65,yes,less_than_50K_2,0,0,GE,BE
611,3802,138,72,60,68,90,10,156,91,SM,0.6682323,0.3317677,business,0,twoWay,self,one,more_than_65,yes,less_than_50K_2,0,0,GE,BE
611,3803,138,80,120,68,90,30,96,91,SM,0.6682323,0.3317677,business,0,twoWay,self,one,more_than_65,yes,less_than_50K_2,0,0,GE,BE
611,3804,125,80,60,68,90,20,156,70,SM,0.6682323,0.3317677,business,0,twoWay,self,one,more_than_65,yes,less_than_50K_2,0,0,GE,BE
611,3805,125,96,60,62,106,10,120,56,Car,0.6682323,0.3317677,business,0,twoWay,self,one,more_than_65,yes,less_than_50K_2,0,0,GE,BE
611,3806,125,80,120,57,95,20,120,91,SM,0.6682323,0.3317677,business,0,twoWay,self,one,more_than_65,yes,less_than_50K_2,0,0,GE,BE
611,3807,138,96,30,68,123,20,120,91,Train,0.6682323,0.3317677,business,0,twoWay,self,one,more_than_65,yes,less_than_50K_2,0,0,GE,BE
612,3808,192,119,120,109,144,20,169,70,Car,0.9491726,0.05082743,business,0,twoWay,self,one,40_to_54,no,50K_to_100K,0,0,AR,BE
612,3809,176,119,30,103,132,10,169,91,Car,0.9491726,0.05082743,business,0,twoWay,self,one,40_to_54,no,50K_to_100K,0,0,AR,BE
612,3810,224,119,60,117,165,30,169,56,Car,0.9491726,0.05082743,business,0,twoWay,self,one,40_to_54,no,50K_to_100K,0,0,AR,BE
612,3811,176,99,30,109,144,20,104,56,Car,0.9491726,0.05082743,business,0,twoWay,self,one,40_to_54,no,50K_to_100K,0,0,AR,BE
612,3812,224,89,60,109,108,20,130,91,SM,0.9491726,0.05082743,business,0,twoWay,self,one,40_to_54,no,50K_to_100K,0,0,AR,BE
612,3813,192,89,120,103,132,10,130,56,Car,0.9491726,0.05082743,business,0,twoWay,self,one,40_to_54,no,50K_to_100K,0,0,AR,BE
612,3814,176,119,120,117,165,10,104,70,Car,0.9491726,0.05082743,business,0,twoWay,self,one,40_to_54,no,50K_to_100K,0,0,AR,BE
612,3815,176,89,30,117,114,30,130,70,Car,0.9491726,0.05082743,business,0,twoWay,self,one,40_to_54,no,50K_to_100K,0,0,AR,BE
612,3816,224,99,60,103,128,10,104,70,Car,0.9491726,0.05082743,business,0,twoWay,self,one,40_to_54,no,50K_to_100K,0,0,AR,BE
613,3817,164,108,120,92,108,30,150,95,Car,0.77928466,0.22071539,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,VD,ZH
613,3818,125,81,120,95,91,30,195,76,SM,0.77928466,0.22071539,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,VD,ZH
613,3819,164,81,120,99,95,20,120,76,Car,0.77928466,0.22071539,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,VD,ZH
613,3820,138,81,60,99,95,10,195,123,SM,0.77928466,0.22071539,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,VD,ZH
613,3821,138,90,120,99,98,30,120,123,Car,0.77928466,0.22071539,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,VD,ZH
613,3822,125,90,60,99,98,20,195,95,SM,0.77928466,0.22071539,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,VD,ZH
613,3823,125,108,60,95,114,10,150,76,Car,0.77928466,0.22071539,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,VD,ZH
613,3824,125,90,120,92,99,20,150,123,Car,0.77928466,0.22071539,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,VD,ZH
613,3825,138,108,30,99,128,20,150,123,Car,0.77928466,0.22071539,business,0,twoWay,self,one,40_to_54,yes,50K_to_100K,0,0,VD,ZH
614,3826,236,148,120,63,156,30,190,115,SM,0.7958622,0.2041378,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,ZH,GE
614,3827,182,111,120,71,128,30,247,92,SM,0.7958622,0.2041378,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,ZH,GE
614,3828,236,111,120,81,132,20,152,92,Car,0.7958622,0.2041378,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,ZH,GE
614,3829,200,111,60,81,132,10,247,149,SM,0.7958622,0.2041378,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,ZH,GE
614,3830,200,123,120,81,139,30,152,149,Car,0.7958622,0.2041378,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,ZH,GE
614,3831,182,123,60,81,139,20,247,115,SM,0.7958622,0.2041378,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,ZH,GE
614,3832,182,148,60,71,165,10,190,92,SM,0.7958622,0.2041378,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,ZH,GE
614,3833,182,123,120,63,144,20,190,149,SM,0.7958622,0.2041378,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,ZH,GE
614,3834,200,148,30,81,198,20,190,149,SM,0.7958622,0.2041378,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,ZH,GE
615,3835,222,108,30,89,123,10,170,84,Car,0.77168584,0.22831409,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,ZH
615,3836,222,108,120,81,149,10,221,136,SM,0.77168584,0.22831409,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,ZH
615,3837,222,97,30,75,139,20,221,105,Train,0.77168584,0.22831409,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,ZH
615,3838,173,97,60,75,139,30,136,136,Train,0.77168584,0.22831409,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,ZH
615,3839,189,108,30,75,128,30,221,84,SM,0.77168584,0.22831409,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,ZH
615,3840,189,97,30,81,114,10,136,105,Car,0.77168584,0.22831409,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,ZH
615,3841,189,130,60,75,139,20,136,84,Car,0.77168584,0.22831409,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,ZH
615,3842,222,130,30,81,149,30,136,136,SM,0.77168584,0.22831409,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,ZH
615,3843,189,108,60,81,149,30,170,105,Train,0.77168584,0.22831409,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,ZH
616,3844,247,154,120,80,177,20,286,135,SM,0.97574425,0.024255717,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,SG
616,3845,224,154,30,71,165,10,286,175,SM,0.97574425,0.024255717,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,SG
616,3846,292,154,60,92,210,30,286,108,Car,0.97574425,0.024255717,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,SG
616,3847,224,128,30,80,182,20,176,108,Car,0.97574425,0.024255717,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,SG
616,3848,292,115,60,80,132,20,220,175,SM,0.97574425,0.024255717,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,SG
616,3849,247,115,120,71,165,10,220,108,Car,0.97574425,0.024255717,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,SG
616,3850,224,154,120,92,210,10,176,135,Car,0.97574425,0.024255717,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,SG
616,3851,224,115,30,92,144,30,220,135,SM,0.97574425,0.024255717,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,SG
616,3852,292,128,60,71,156,10,176,135,SM,0.97574425,0.024255717,business,0,twoWay,employer,none,25_to_39,yes,50K_to_100K,0,0,VD,SG
617,3853,125,76,30,53,86,10,90,48,SM,0.7958427,0.20415728,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,BE,ZH
617,3854,125,76,120,49,99,10,117,78,SM,0.7958427,0.20415728,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,BE,ZH
617,3855,125,68,30,46,95,20,117,60,SM,0.7958427,0.20415728,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,BE,ZH
617,3856,94,68,60,46,95,30,72,78,Car,0.7958427,0.20415728,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,BE,ZH
617,3857,104,76,30,46,90,30,117,48,SM,0.7958427,0.20415728,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,BE,ZH
617,3858,104,68,30,49,80,10,72,60,SM,0.7958427,0.20415728,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,BE,ZH
617,3859,104,91,60,46,95,20,72,48,SM,0.7958427,0.20415728,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,BE,ZH
617,3860,125,91,30,49,99,30,72,78,Car,0.7958427,0.20415728,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,BE,ZH
617,3861,104,76,60,49,99,30,90,60,SM,0.7958427,0.20415728,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,BE,ZH
618,3862,200,148,120,71,165,20,273,135,SM,0.88163,0.11837,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,GE,ZH
618,3863,182,148,30,63,156,10,273,175,SM,0.88163,0.11837,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,GE,ZH
618,3864,236,148,60,81,198,30,273,108,SM,0.88163,0.11837,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,GE,ZH
618,3865,182,123,30,71,172,20,168,108,SM,0.88163,0.11837,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,GE,ZH
618,3866,236,111,60,71,128,20,210,175,SM,0.88163,0.11837,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,GE,ZH
618,3867,200,111,120,63,156,10,210,108,SM,0.88163,0.11837,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,GE,ZH
618,3868,182,148,120,81,198,10,168,135,SM,0.88163,0.11837,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,GE,ZH
618,3869,182,111,30,81,132,30,210,135,SM,0.88163,0.11837,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,GE,ZH
618,3870,236,123,60,63,144,10,168,135,SM,0.88163,0.11837,business,0,twoWay,employer,none,25_to_39,yes,more_than_100K,0,0,GE,ZH
619,3871,308,167,120,125,177,30,250,155,SM,0.50141865,0.4985813,business,0,twoWay,employer,none,25_to_39,yes,unknown,0,0,SG,GE
619,3872,236,125,120,133,139,30,325,124,SM,0.50141865,0.4985813,business,0,twoWay,employer,none,25_to_39,yes,unknown,0,0,SG,GE
619,3873,308,125,120,143,149,20,200,124,Car,0.50141865,0.4985813,business,0,twoWay,employer,none,25_to_39,yes,unknown,0,0,SG,GE
619,3874,260,125,60,143,149,10,325,201,SM,0.50141865,0.4985813,business,0,twoWay,employer,none,25_to_39,yes,unknown,0,0,SG,GE
619,3875,260,139,120,143,156,30,200,201,Car,0.50141865,0.4985813,business,0,twoWay,employer,none,25_to_39,yes,unknown,0,0,SG,GE
619,3876,236,139,60,143,156,20,325,155,SM,0.50141865,0.4985813,business,0,twoWay,employer,none,25_to_39,yes,unknown,0,0,SG,GE
619,3877,236,167,60,133,189,10,250,124,Car,0.50141865,0.4985813,business,0,twoWay,employer,none,25_to_39,yes,unknown,0,0,SG,GE
619,3878,236,139,120,125,161,20,250,201,SM,0.50141865,0.4985813,business,0,twoWay,employer,none,25_to_39,yes,unknown,0,0,SG,GE
619,3879,260,167,30,143,215,20,250,201,SM,0.50141865,0.4985813,business,0,twoWay,employer,none,25_to_39,yes,unknown,0,0,SG,GE
620,3880,106,70,30,41,83,10,90,56,SM,0.7978455,0.20215458,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
620,3881,106,70,120,37,98,10,117,91,SM,0.7978455,0.20215458,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
620,3882,106,63,30,34,91,20,117,70,SM,0.7978455,0.20215458,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
620,3883,85,63,60,34,91,30,72,91,Car,0.7978455,0.20215458,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
620,3884,92,70,30,34,86,30,117,56,SM,0.7978455,0.20215458,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
620,3885,92,63,30,37,76,10,72,70,SM,0.7978455,0.20215458,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
620,3886,92,84,60,34,91,20,72,56,Car,0.7978455,0.20215458,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
620,3887,106,84,30,37,98,30,72,91,Car,0.7978455,0.20215458,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
620,3888,92,70,60,37,98,30,90,70,Car,0.7978455,0.20215458,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
621,3889,116,74,120,40,80,30,80,55,SM,0.56138396,0.43861607,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,VD,BE
621,3890,89,56,120,43,63,30,104,44,SM,0.56138396,0.43861607,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,VD,BE
621,3891,116,56,120,47,65,20,64,44,SM,0.56138396,0.43861607,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,VD,BE
621,3892,98,56,60,47,65,10,104,71,SM,0.56138396,0.43861607,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,VD,BE
621,3893,98,62,120,47,68,30,64,71,SM,0.56138396,0.43861607,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,VD,BE
621,3894,89,62,60,47,68,20,104,55,SM,0.56138396,0.43861607,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,VD,BE
621,3895,89,74,60,43,83,10,80,44,SM,0.56138396,0.43861607,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,VD,BE
621,3896,89,62,120,40,71,20,80,71,SM,0.56138396,0.43861607,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,VD,BE
621,3897,98,74,30,47,95,20,80,71,SM,0.56138396,0.43861607,business,0,twoWay,employer,none,40_to_54,yes,50K_to_100K,0,0,VD,BE
622,3898,216,127,120,68,132,30,170,100,Car,0.7685793,0.23142067,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,VD,ZH
622,3899,165,95,120,74,108,30,221,80,SM,0.7685793,0.23142067,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,VD,ZH
622,3900,216,95,120,82,116,20,136,80,Car,0.7685793,0.23142067,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,VD,ZH
622,3901,182,95,60,82,116,10,221,130,SM,0.7685793,0.23142067,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,VD,ZH
622,3902,182,106,120,82,116,30,136,130,Car,0.7685793,0.23142067,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,VD,ZH
622,3903,165,106,60,82,116,20,221,100,Car,0.7685793,0.23142067,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,VD,ZH
622,3904,165,127,60,74,144,10,170,80,SM,0.7685793,0.23142067,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,VD,ZH
622,3905,165,106,120,68,128,20,170,130,Car,0.7685793,0.23142067,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,VD,ZH
622,3906,182,127,30,82,165,20,170,130,Car,0.7685793,0.23142067,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,VD,ZH
623,3907,142,96,120,66,98,30,100,65,Car,0.8002036,0.19979635,business,0,twoWay,employer,none,40_to_54,yes,unknown,0,0,BE,ZH
623,3908,106,72,120,69,83,30,130,52,SM,0.8002036,0.19979635,business,0,twoWay,employer,none,40_to_54,yes,unknown,0,0,BE,ZH
623,3909,142,72,120,73,86,20,80,52,Car,0.8002036,0.19979635,business,0,twoWay,employer,none,40_to_54,yes,unknown,0,0,BE,ZH
623,3910,118,72,60,73,86,10,130,84,SM,0.8002036,0.19979635,business,0,twoWay,employer,none,40_to_54,yes,unknown,0,0,BE,ZH
623,3911,118,80,120,73,90,30,80,84,Car,0.8002036,0.19979635,business,0,twoWay,employer,none,40_to_54,yes,unknown,0,0,BE,ZH
623,3912,106,80,60,73,90,20,130,65,SM,0.8002036,0.19979635,business,0,twoWay,employer,none,40_to_54,yes,unknown,0,0,BE,ZH
623,3913,106,96,60,69,103,10,100,52,Car,0.8002036,0.19979635,business,0,twoWay,employer,none,40_to_54,yes,unknown,0,0,BE,ZH
623,3914,106,80,120,66,91,20,100,84,Car,0.8002036,0.19979635,business,0,twoWay,employer,none,40_to_54,yes,unknown,0,0,BE,ZH
623,3915,118,96,30,73,116,20,100,84,Car,0.8002036,0.19979635,business,0,twoWay,employer,none,40_to_54,yes,unknown,0,0,BE,ZH
624,3916,132,83,30,80,98,10,130,68,Car,0.89841926,0.101580694,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,BE,GE
624,3917,132,83,120,74,116,10,169,110,SM,0.89841926,0.101580694,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,BE,GE
624,3918,132,75,30,69,108,20,169,85,SM,0.89841926,0.101580694,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,BE,GE
624,3919,102,75,60,69,108,30,104,110,Car,0.89841926,0.101580694,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,BE,GE
624,3920,112,83,30,69,103,30,169,68,SM,0.89841926,0.101580694,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,BE,GE
624,3921,112,75,30,74,91,10,104,85,Car,0.89841926,0.101580694,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,BE,GE
624,3922,112,100,60,69,111,20,104,68,Car,0.89841926,0.101580694,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,BE,GE
624,3923,132,100,30,74,116,30,104,110,Car,0.89841926,0.101580694,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,BE,GE
624,3924,112,83,60,74,116,30,130,85,SM,0.89841926,0.101580694,business,0,twoWay,employer,none,40_to_54,yes,more_than_100K,0,0,BE,GE
625,3925,255,130,120,100,139,30,200,120,SM,0.6853905,0.31460947,business,0,twoWay,employer,none,55_to_65,yes,more_than_100K,0,0,VD,ZH
625,3926,194,97,120,106,114,30,260,96,SM,0.6853905,0.31460947,business,0,twoWay,employer,none,55_to_65,yes,more_than_100K,0,0,VD,ZH
625,3927,255,97,120,114,123,20,160,96,Car,0.6853905,0.31460947,business,0,twoWay,employer,none,55_to_65,yes,more_than_100K,0,0,VD,ZH
625,3928,214,97,60,114,123,10,260,156,SM,0.6853905,0.31460947,business,0,twoWay,employer,none,55_to_65,yes,more_than_100K,0,0,VD,ZH
625,3929,214,108,120,114,123,30,160,156,Car,0.6853905,0.31460947,business,0,twoWay,employer,none,55_to_65,yes,more_than_100K,0,0,VD,ZH
625,3930,194,108,60,114,123,20,260,120,SM,0.6853905,0.31460947,business,0,twoWay,employer,none,55_to_65,yes,more_than_100K,0,0,VD,ZH
625,3931,194,130,60,106,149,10,200,96,Car,0.6853905,0.31460947,business,0,twoWay,employer,none,55_to_65,yes,more_than_100K,0,0,VD,ZH
625,3932,194,108,120,100,128,20,200,156,SM,0.6853905,0.31460947,business,0,twoWay,employer,none,55_to_65,yes,more_than_100K,0,0,VD,ZH
625,3933,214,130,30,114,172,20,200,156,SM,0.6853905,0.31460947,business,0,twoWay,employer,none,55_to_65,yes,more_than_100K,0,0,VD,ZH
626,3934,190,103,120,83,108,30,130,100,SM,0.5929754,0.40702465,business,0,twoWay,employer,one,25_to_39,no,less_than_50K_2,0,0,BE,GE
626,3935,151,77,120,88,90,30,169,80,SM,0.5929754,0.40702465,business,0,twoWay,employer,one,25_to_39,no,less_than_50K_2,0,0,BE,GE
626,3936,190,77,120,94,91,20,104,80,Car,0.5929754,0.40702465,business,0,twoWay,employer,one,25_to_39,no,less_than_50K_2,0,0,BE,GE
626,3937,164,77,60,94,91,10,169,130,SM,0.5929754,0.40702465,business,0,twoWay,employer,one,25_to_39,no,less_than_50K_2,0,0,BE,GE
626,3938,164,86,120,94,95,30,104,130,Car,0.5929754,0.40702465,business,0,twoWay,employer,one,25_to_39,no,less_than_50K_2,0,0,BE,GE
626,3939,151,86,60,94,95,20,169,100,SM,0.5929754,0.40702465,business,0,twoWay,employer,one,25_to_39,no,less_than_50K_2,0,0,BE,GE
626,3940,151,103,60,88,111,10,130,80,SM,0.5929754,0.40702465,business,0,twoWay,employer,one,25_to_39,no,less_than_50K_2,0,0,BE,GE
626,3941,151,86,120,83,99,20,130,130,SM,0.5929754,0.40702465,business,0,twoWay,employer,one,25_to_39,no,less_than_50K_2,0,0,BE,GE
626,3942,164,103,30,94,128,20,130,130,SM,0.5929754,0.40702465,business,0,twoWay,employer,one,25_to_39,no,less_than_50K_2,0,0,BE,GE
627,3943,233,137,120,128,156,20,195,90,Car,0.77106917,0.22893085,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,SG
627,3944,210,137,30,122,149,10,195,117,SM,0.77106917,0.22893085,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,SG
627,3945,278,137,60,136,177,30,195,72,Car,0.77106917,0.22893085,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,SG
627,3946,210,114,30,128,156,20,120,72,Car,0.77106917,0.22893085,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,SG
627,3947,278,103,60,128,123,20,150,117,SM,0.77106917,0.22893085,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,SG
627,3948,233,103,120,122,144,10,150,72,Car,0.77106917,0.22893085,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,SG
627,3949,210,137,120,136,177,10,120,90,Car,0.77106917,0.22893085,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,SG
627,3950,210,103,30,136,128,30,150,90,SM,0.77106917,0.22893085,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,SG
627,3951,278,114,60,122,132,10,120,90,Car,0.77106917,0.22893085,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,SG
628,3952,146,96,120,44,99,30,120,85,SM,0.58020025,0.41979972,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,GE
628,3953,114,72,120,49,83,30,156,68,SM,0.58020025,0.41979972,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,GE
628,3954,146,72,120,55,86,20,96,68,Car,0.58020025,0.41979972,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,GE
628,3955,125,72,60,55,86,10,156,110,SM,0.58020025,0.41979972,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,GE
628,3956,125,80,120,55,90,30,96,110,Car,0.58020025,0.41979972,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,GE
628,3957,114,80,60,55,90,20,156,85,SM,0.58020025,0.41979972,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,GE
628,3958,114,96,60,49,106,10,120,68,SM,0.58020025,0.41979972,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,GE
628,3959,114,80,120,44,91,20,120,110,SM,0.58020025,0.41979972,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,GE
628,3960,125,96,30,55,123,20,120,110,SM,0.58020025,0.41979972,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,BE,GE
629,3961,149,100,120,68,103,30,110,75,Car,0.7611284,0.23887153,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,SG,BE
629,3962,114,75,120,71,86,30,143,60,SM,0.7611284,0.23887153,business,0,twoWay,employer,one,25_to_39,yes,50K_to_100K,0,0,SG,BE
